price,edhrecRank,edhrecSaltiness,manaValue,rarity,artist,finishes,currency,hasFoil,supertypes,hasNonFoil,gameAvailability,priceProvider,setCode,type
0.24,211.0,0.91,6.0,2,192,2,1,0,0,1,1,4,40,52
0.31,211.0,0.91,6.0,2,192,2,0,0,0,1,1,2,40,52
0.18,211.0,0.91,6.0,2,192,2,1,0,0,1,1,1,40,52
0.46,211.0,0.91,6.0,2,192,2,1,0,0,1,1,3,40,52
1.0,3354.0,0.09,2.0,2,33,2,1,0,0,1,0,0,40,129
0.08,3354.0,0.09,2.0,2,33,2,1,0,0,1,1,4,40,129
0.22,3354.0,0.09,2.0,2,33,2,0,0,0,1,1,2,40,129
0.1,3354.0,0.09,2.0,2,33,2,0,0,0,1,1,2,40,129
0.49,3354.0,0.09,2.0,2,33,2,1,0,0,1,1,1,40,129
0.23,3354.0,0.09,2.0,2,33,2,1,0,0,1,1,3,40,129
0.76,599.0,0.34,3.0,2,152,2,1,0,0,1,0,0,40,89
0.82,599.0,0.34,3.0,2,152,2,1,0,0,1,1,4,40,89
0.69,599.0,0.34,3.0,2,152,2,0,0,0,1,1,2,40,89
0.5,599.0,0.34,3.0,2,152,2,1,0,0,1,1,1,40,89
1.99,599.0,0.34,3.0,2,152,2,1,0,0,1,1,1,40,89
1.23,599.0,0.34,3.0,2,152,2,1,0,0,1,1,3,40,89
0.45,2981.0,0.35,4.0,2,100,2,1,0,0,1,0,0,40,226
0.33,2981.0,0.35,4.0,2,100,2,1,0,0,1,1,4,40,226
0.28,2981.0,0.35,4.0,2,100,2,0,0,0,1,1,2,40,226
0.69,2981.0,0.35,4.0,2,100,2,1,0,0,1,1,1,40,226
0.37,2981.0,0.35,4.0,2,100,2,1,0,0,1,1,3,40,226
0.45,2861.0,0.16,5.0,2,47,2,1,0,0,1,0,0,40,121
0.14,2861.0,0.16,5.0,2,47,2,1,0,0,1,1,4,40,121
0.27,2861.0,0.16,5.0,2,47,2,0,0,0,1,1,2,40,121
0.1,2861.0,0.16,5.0,2,47,2,0,0,0,1,1,2,40,121
0.49,2861.0,0.16,5.0,2,47,2,1,0,0,1,1,1,40,121
0.23,2861.0,0.16,5.0,2,47,2,1,0,0,1,1,3,40,121
0.45,5274.0,0.68,4.0,2,63,2,1,0,0,1,0,0,40,202
0.11,5274.0,0.68,4.0,2,63,2,1,0,0,1,1,4,40,202
0.13,5274.0,0.68,4.0,2,63,2,0,0,0,1,1,2,40,202
0.49,5274.0,0.68,4.0,2,63,2,1,0,0,1,1,1,40,202
0.23,5274.0,0.68,4.0,2,63,2,1,0,0,1,1,3,40,202
0.18,3342.0,0.12,5.0,4,146,2,1,0,0,1,0,0,40,208
0.13,3342.0,0.12,5.0,4,146,2,1,0,0,1,1,4,40,208
0.13,3342.0,0.12,5.0,4,146,2,0,0,0,1,1,2,40,208
0.35,3342.0,0.12,5.0,4,146,2,1,0,0,1,1,1,40,208
0.23,3342.0,0.12,5.0,4,146,2,1,0,0,1,1,3,40,208
0.78,2967.0,0.59,4.0,1,78,2,1,0,0,1,0,0,40,135
0.43,2967.0,0.59,4.0,1,78,2,1,0,0,1,1,4,40,135
0.42,2967.0,0.59,4.0,1,78,2,0,0,0,1,1,2,40,135
0.3,2967.0,0.59,4.0,1,78,2,0,0,0,1,1,2,40,135
0.99,2967.0,0.59,4.0,1,78,2,1,0,0,1,1,1,40,135
0.52,2967.0,0.59,4.0,1,78,2,1,0,0,1,1,3,40,135
0.38,10691.0,0.11,4.0,2,173,2,1,0,0,1,0,0,40,195
0.13,10691.0,0.11,4.0,2,173,2,1,0,0,1,1,4,40,195
0.14,10691.0,0.11,4.0,2,173,2,0,0,0,1,1,2,40,195
0.02,10691.0,0.11,4.0,2,173,2,0,0,0,1,1,2,40,195
0.49,10691.0,0.11,4.0,2,173,2,1,0,0,1,1,1,40,195
0.23,10691.0,0.11,4.0,2,173,2,1,0,0,1,1,3,40,195
0.23,5203.0,0.19,5.0,4,237,2,1,0,0,1,0,0,40,139
0.06,5203.0,0.19,5.0,4,237,2,1,0,0,1,1,4,40,139
0.12,5203.0,0.19,5.0,4,237,2,0,0,0,1,1,2,40,139
0.35,5203.0,0.19,5.0,4,237,2,1,0,0,1,1,1,40,139
0.2,5203.0,0.19,5.0,4,237,2,1,0,0,1,1,3,40,139
0.22,6464.0,0.25,5.0,1,46,2,1,0,0,1,0,0,40,18
0.14,6464.0,0.25,5.0,1,46,2,1,0,0,1,1,4,40,18
0.27,6464.0,0.25,5.0,1,46,2,0,0,0,1,1,2,40,18
0.99,6464.0,0.25,5.0,1,46,2,1,0,0,1,1,1,40,18
0.37,6464.0,0.25,5.0,1,46,2,1,0,0,1,1,3,40,18
0.11,4339.0,0.42,5.0,1,209,2,1,0,0,1,0,0,40,30
0.24,4339.0,0.42,5.0,1,209,2,1,0,0,1,1,4,40,30
0.39,4339.0,0.42,5.0,1,209,2,0,0,0,1,1,2,40,30
0.11,4339.0,0.42,5.0,1,209,2,0,0,0,1,1,2,40,30
0.1,4339.0,0.42,5.0,1,209,2,1,0,0,1,1,1,40,30
0.99,4339.0,0.42,5.0,1,209,2,1,0,0,1,1,1,40,30
0.46,4339.0,0.42,5.0,1,209,2,1,0,0,1,1,3,40,30
3.84,5549.0,0.32,6.0,1,59,2,1,0,0,1,0,0,40,45
0.3,5549.0,0.32,6.0,1,59,2,1,0,0,1,1,4,40,45
0.42,5549.0,0.32,6.0,1,59,2,0,0,0,1,1,2,40,45
0.43,5549.0,0.32,6.0,1,59,2,0,0,0,1,1,2,40,45
0.1,5549.0,0.32,6.0,1,59,2,1,0,0,1,1,1,40,45
0.99,5549.0,0.32,6.0,1,59,2,1,0,0,1,1,1,40,45
0.56,5549.0,0.32,6.0,1,59,2,1,0,0,1,1,3,40,45
0.19,4573.0,0.35,5.0,1,141,2,1,0,0,1,0,0,40,8
0.35,4573.0,0.35,5.0,1,141,2,1,0,0,1,1,4,40,8
0.48,4573.0,0.35,5.0,1,141,2,0,0,0,1,1,2,40,8
1.88,4573.0,0.35,5.0,1,141,2,0,0,0,1,1,2,40,8
0.25,4573.0,0.35,5.0,1,141,2,1,0,0,1,1,1,40,8
0.99,4573.0,0.35,5.0,1,141,2,1,0,0,1,1,1,40,8
0.46,4573.0,0.35,5.0,1,141,2,1,0,0,1,1,3,40,8
0.37,2136.0,0.34,3.0,2,224,2,1,0,0,1,0,0,40,70
0.09,2136.0,0.34,3.0,2,224,2,1,0,0,1,1,4,40,70
0.14,2136.0,0.34,3.0,2,224,2,0,0,0,1,1,2,40,70
0.17,2136.0,0.34,3.0,2,224,2,0,0,0,1,1,2,40,70
0.49,2136.0,0.34,3.0,2,224,2,1,0,0,1,1,1,40,70
0.23,2136.0,0.34,3.0,2,224,2,1,0,0,1,1,3,40,70
0.28,2139.0,0.34,5.0,1,108,2,1,0,0,1,0,0,40,139
0.89,2139.0,0.34,5.0,1,108,2,1,0,0,1,1,4,40,139
1.32,2139.0,0.34,5.0,1,108,2,0,0,0,1,1,2,40,139
1.79,2139.0,0.34,5.0,1,108,2,1,0,0,1,1,1,40,139
0.96,2139.0,0.34,5.0,1,108,2,1,0,0,1,1,3,40,139
0.31,6621.0,0.11,4.0,2,110,2,1,0,0,1,0,0,40,136
0.13,6621.0,0.11,4.0,2,110,2,1,0,0,1,1,4,40,136
0.2,6621.0,0.11,4.0,2,110,2,0,0,0,1,1,2,40,136
0.49,6621.0,0.11,4.0,2,110,2,1,0,0,1,1,1,40,136
0.23,6621.0,0.11,4.0,2,110,2,1,0,0,1,1,3,40,136
2.66,3995.0,0.6,5.0,1,83,2,1,0,0,1,0,0,40,186
0.31,3995.0,0.6,5.0,1,83,2,1,0,0,1,1,4,40,186
0.46,3995.0,0.6,5.0,1,83,2,0,0,0,1,1,2,40,186
1.27,3995.0,0.6,5.0,1,83,2,0,0,0,1,1,2,40,186
0.33,3995.0,0.6,5.0,1,83,2,1,0,0,1,1,1,40,186
1.29,3995.0,0.6,5.0,1,83,2,1,0,0,1,1,1,40,186
0.54,3995.0,0.6,5.0,1,83,2,1,0,0,1,1,3,40,186
2.38,4379.0,0.38,4.0,1,208,2,1,0,0,1,0,0,40,159
0.46,4379.0,0.38,4.0,1,208,2,1,0,0,1,1,4,40,159
0.51,4379.0,0.38,4.0,1,208,2,0,0,0,1,1,2,40,159
3.32,4379.0,0.38,4.0,1,208,2,0,0,0,1,1,2,40,159
0.1,4379.0,0.38,4.0,1,208,2,1,0,0,1,1,1,40,159
0.99,4379.0,0.38,4.0,1,208,2,1,0,0,1,1,1,40,159
0.55,4379.0,0.38,4.0,1,208,2,1,0,0,1,1,3,40,159
1.53,1137.0,0.22,3.0,2,65,2,1,0,0,1,0,0,8,62
1.14,1137.0,0.22,3.0,2,65,2,1,0,0,1,1,4,8,62
1.48,1137.0,0.22,3.0,2,65,2,0,0,0,1,1,2,8,62
1.79,1137.0,0.22,3.0,2,65,2,1,0,0,1,1,1,8,62
1.07,1137.0,0.22,3.0,2,65,2,1,0,0,1,1,3,8,62
0.02,1339.0,0.4,4.0,2,82,2,1,0,0,1,0,0,8,19
0.12,1339.0,0.4,4.0,2,82,2,1,0,0,1,1,4,8,19
0.28,1339.0,0.4,4.0,2,82,2,0,0,0,1,1,2,8,19
0.2,1339.0,0.4,4.0,2,82,2,0,0,0,1,1,2,8,19
0.05,1339.0,0.4,4.0,2,82,2,1,0,0,1,1,1,8,19
0.49,1339.0,0.4,4.0,2,82,2,1,0,0,1,1,1,8,19
0.11,1339.0,0.4,4.0,2,82,2,1,0,0,1,1,3,8,19
3.85,662.0,0.64,3.0,2,147,2,1,0,0,1,0,0,8,155
1.21,662.0,0.64,3.0,2,147,2,1,0,0,1,1,4,8,155
1.37,662.0,0.64,3.0,2,147,2,0,0,0,1,1,2,8,155
0.45,662.0,0.64,3.0,2,147,2,1,0,0,1,1,1,8,155
1.79,662.0,0.64,3.0,2,147,2,1,0,0,1,1,1,8,155
1.15,662.0,0.64,3.0,2,147,2,1,0,0,1,1,3,8,155
0.02,8875.0,0.29,3.0,1,232,2,1,0,0,1,0,0,8,116
0.17,8875.0,0.29,3.0,1,232,2,1,0,0,1,1,4,8,116
0.29,8875.0,0.29,3.0,1,232,2,0,0,0,1,1,2,8,116
0.99,8875.0,0.29,3.0,1,232,2,1,0,0,1,1,1,8,116
0.15,8875.0,0.29,3.0,1,232,2,1,0,0,1,1,3,8,116
0.02,871.0,0.37,4.0,2,160,2,1,0,0,1,0,0,8,212
0.93,871.0,0.37,4.0,2,160,2,1,0,0,1,1,4,8,212
1.23,871.0,0.37,4.0,2,160,2,0,0,0,1,1,2,8,212
0.38,871.0,0.37,4.0,2,160,2,1,0,0,1,1,1,8,212
1.49,871.0,0.37,4.0,2,160,2,1,0,0,1,1,1,8,212
0.88,871.0,0.37,4.0,2,160,2,1,0,0,1,1,3,8,212
0.24,790.0,0.27,3.0,2,1,2,1,0,0,1,0,0,8,116
0.99,790.0,0.27,3.0,2,1,2,1,0,0,1,1,4,8,116
1.02,790.0,0.27,3.0,2,1,2,0,0,0,1,1,2,8,116
1.95,790.0,0.27,3.0,2,1,2,0,0,0,1,1,2,8,116
0.36,790.0,0.27,3.0,2,1,2,1,0,0,1,1,1,8,116
1.79,790.0,0.27,3.0,2,1,2,1,0,0,1,1,1,8,116
0.92,790.0,0.27,3.0,2,1,2,1,0,0,1,1,3,8,116
0.05,3888.0,0.28,3.0,4,64,2,1,0,0,1,0,0,8,0
0.13,3888.0,0.28,3.0,4,64,2,1,0,0,1,1,4,8,0
0.17,3888.0,0.28,3.0,4,64,2,0,0,0,1,1,2,8,0
0.03,3888.0,0.28,3.0,4,64,2,1,0,0,1,1,1,8,0
0.35,3888.0,0.28,3.0,4,64,2,1,0,0,1,1,1,8,0
0.13,3888.0,0.28,3.0,4,64,2,1,0,0,1,1,3,8,0
0.38,2616.0,0.19,3.0,2,146,2,1,0,0,1,0,0,8,138
0.2,2616.0,0.19,3.0,2,146,2,1,0,0,1,1,4,8,138
0.36,2616.0,0.19,3.0,2,146,2,0,0,0,1,1,2,8,138
0.11,2616.0,0.19,3.0,2,146,2,1,0,0,1,1,1,8,138
0.69,2616.0,0.19,3.0,2,146,2,1,0,0,1,1,1,8,138
0.19,2616.0,0.19,3.0,2,146,2,1,0,0,1,1,3,8,138
0.03,4954.0,0.39,6.0,1,235,2,1,0,0,1,0,0,8,174
0.12,4954.0,0.39,6.0,1,235,2,1,0,0,1,1,4,8,174
0.28,4954.0,0.39,6.0,1,235,2,0,0,0,1,1,2,8,174
0.15,4954.0,0.39,6.0,1,235,2,1,0,0,1,1,1,8,174
0.99,4954.0,0.39,6.0,1,235,2,1,0,0,1,1,1,8,174
0.11,4954.0,0.39,6.0,1,235,2,1,0,0,1,1,3,8,174
0.02,4799.0,0.31,2.0,2,140,2,1,0,0,1,0,0,8,91
0.12,4799.0,0.31,2.0,2,140,2,1,0,0,1,1,4,8,91
0.21,4799.0,0.31,2.0,2,140,2,0,0,0,1,1,2,8,91
0.49,4799.0,0.31,2.0,2,140,2,1,0,0,1,1,1,8,91
0.11,4799.0,0.31,2.0,2,140,2,1,0,0,1,1,3,8,91
0.08,3635.0,0.4,4.0,1,94,2,1,0,0,1,0,0,8,78
0.25,3635.0,0.4,4.0,1,94,2,1,0,0,1,1,4,8,78
0.3,3635.0,0.4,4.0,1,94,2,0,0,0,1,1,2,8,78
0.15,3635.0,0.4,4.0,1,94,2,1,0,0,1,1,1,8,78
0.99,3635.0,0.4,4.0,1,94,2,1,0,0,1,1,1,8,78
0.23,3635.0,0.4,4.0,1,94,2,1,0,0,1,1,3,8,78
0.02,1658.0,0.51,6.0,2,59,2,1,0,0,1,0,0,8,3
0.19,1658.0,0.51,6.0,2,59,2,1,0,0,1,1,4,8,3
0.19,1658.0,0.51,6.0,2,59,2,0,0,0,1,1,2,8,3
0.79,1658.0,0.51,6.0,2,59,2,1,0,0,1,1,1,8,3
0.18,1658.0,0.51,6.0,2,59,2,1,0,0,1,1,3,8,3
0.03,979.0,0.79,4.0,1,33,2,1,0,0,1,0,0,8,116
2.65,979.0,0.79,4.0,1,33,2,1,0,0,1,1,4,8,116
3.01,979.0,0.79,4.0,1,33,2,0,0,0,1,1,2,8,116
0.5,979.0,0.79,4.0,1,33,2,0,0,0,1,1,2,8,116
1.8,979.0,0.79,4.0,1,33,2,1,0,0,1,1,1,8,116
3.99,979.0,0.79,4.0,1,33,2,1,0,0,1,1,1,8,116
2.67,979.0,0.79,4.0,1,33,2,1,0,0,1,1,3,8,116
0.02,5122.0,0.36,6.0,2,104,2,1,0,0,1,0,0,8,4
0.07,5122.0,0.36,6.0,2,104,2,1,0,0,1,1,4,8,4
0.24,5122.0,0.36,6.0,2,104,2,0,0,0,1,1,2,8,4
0.49,5122.0,0.36,6.0,2,104,2,1,0,0,1,1,1,8,4
0.07,5122.0,0.36,6.0,2,104,2,1,0,0,1,1,3,8,4
1.59,7817.0,0.19,3.0,1,130,2,1,0,0,1,0,0,8,1
0.29,7817.0,0.19,3.0,1,130,2,1,0,0,1,1,4,8,1
0.43,7817.0,0.19,3.0,1,130,2,0,0,0,1,1,2,8,1
0.25,7817.0,0.19,3.0,1,130,2,0,0,0,1,1,2,8,1
0.25,7817.0,0.19,3.0,1,130,2,1,0,0,1,1,1,8,1
0.99,7817.0,0.19,3.0,1,130,2,1,0,0,1,1,1,8,1
0.27,7817.0,0.19,3.0,1,130,2,1,0,0,1,1,3,8,1
0.12,2159.0,0.1,3.0,4,160,2,1,0,0,1,0,0,73,31
0.2,2159.0,0.1,3.0,4,160,2,1,0,0,1,1,4,73,31
0.19,2159.0,0.1,3.0,4,160,2,0,0,0,1,1,2,73,31
0.09,2159.0,0.1,3.0,4,160,2,1,0,0,1,1,1,73,31
0.69,2159.0,0.1,3.0,4,160,2,1,0,0,1,1,1,73,31
0.17,2159.0,0.1,3.0,4,160,2,1,0,0,1,1,3,73,31
0.51,2867.0,0.16,5.0,2,47,2,1,0,0,1,0,0,73,121
0.12,2867.0,0.16,5.0,2,47,2,1,0,0,1,1,4,73,121
0.2,2867.0,0.16,5.0,2,47,2,0,0,0,1,1,2,73,121
0.49,2867.0,0.16,5.0,2,47,2,1,0,0,1,1,1,73,121
0.12,2867.0,0.16,5.0,2,47,2,1,0,0,1,1,3,73,121
0.02,5590.0,0.13,5.0,2,25,2,1,0,0,1,0,0,73,139
0.16,5590.0,0.13,5.0,2,25,2,1,0,0,1,1,4,73,139
0.16,5590.0,0.13,5.0,2,25,2,0,0,0,1,1,2,73,139
0.49,5590.0,0.13,5.0,2,25,2,1,0,0,1,1,1,73,139
0.15,5590.0,0.13,5.0,2,25,2,1,0,0,1,1,3,73,139
0.02,13107.0,0.19,3.0,2,182,3,1,1,0,1,0,0,41,22
0.11,13107.0,0.19,3.0,2,182,3,1,1,0,1,1,4,41,22
0.3,13107.0,0.19,3.0,2,182,3,1,1,0,1,1,4,41,22
0.12,13107.0,0.19,3.0,2,182,3,0,1,0,1,1,2,41,22
0.29,13107.0,0.19,3.0,2,182,3,0,1,0,1,1,2,41,22
0.04,13107.0,0.19,3.0,2,182,3,1,1,0,1,1,1,41,22
0.49,13107.0,0.19,3.0,2,182,3,1,1,0,1,1,1,41,22
0.49,13107.0,0.19,3.0,2,182,3,1,1,0,1,1,1,41,22
0.1,13107.0,0.19,3.0,2,182,3,1,1,0,1,1,3,41,22
0.23,1859.0,0.3,5.0,1,46,3,1,1,0,1,0,0,41,8
3.23,1859.0,0.3,5.0,1,46,3,1,1,0,1,1,4,41,8
3.96,1859.0,0.3,5.0,1,46,3,1,1,0,1,1,4,41,8
3.0,1859.0,0.3,5.0,1,46,3,1,1,0,1,1,1,41,8
2.4,1859.0,0.3,5.0,1,46,3,1,1,0,1,1,1,41,8
5.99,1859.0,0.3,5.0,1,46,3,1,1,0,1,1,1,41,8
5.99,1859.0,0.3,5.0,1,46,3,1,1,0,1,1,1,41,8
3.1,1859.0,0.3,5.0,1,46,3,1,1,0,1,1,3,41,8
0.03,2482.0,0.26,6.0,2,134,3,1,1,0,1,0,0,41,216
0.18,2482.0,0.26,6.0,2,134,3,1,1,0,1,1,4,41,216
0.37,2482.0,0.26,6.0,2,134,3,1,1,0,1,1,4,41,216
0.49,2482.0,0.26,6.0,2,134,3,0,1,0,1,1,2,41,216
0.75,2482.0,0.26,6.0,2,134,3,0,1,0,1,1,2,41,216
0.3,2482.0,0.26,6.0,2,134,3,1,1,0,1,1,1,41,216
0.99,2482.0,0.26,6.0,2,134,3,1,1,0,1,1,1,41,216
0.17,2482.0,0.26,6.0,2,134,3,1,1,0,1,1,3,41,216
1.04,827.0,2.18,4.0,1,94,3,1,1,0,1,0,0,41,116
9.29,827.0,2.18,4.0,1,94,3,1,1,0,1,1,4,41,116
10.52,827.0,2.18,4.0,1,94,3,1,1,0,1,1,4,41,116
6.0,827.0,2.18,4.0,1,94,3,1,1,0,1,1,1,41,116
8.0,827.0,2.18,4.0,1,94,3,1,1,0,1,1,1,41,116
12.99,827.0,2.18,4.0,1,94,3,1,1,0,1,1,1,41,116
15.99,827.0,2.18,4.0,1,94,3,1,1,0,1,1,1,41,116
8.75,827.0,2.18,4.0,1,94,3,1,1,0,1,1,3,41,116
0.03,3930.0,0.44,5.0,2,156,3,1,1,0,1,0,0,41,123
0.14,3930.0,0.44,5.0,2,156,3,1,1,0,1,1,4,41,123
0.34,3930.0,0.44,5.0,2,156,3,1,1,0,1,1,4,41,123
0.31,3930.0,0.44,5.0,2,156,3,0,1,0,1,1,2,41,123
0.34,3930.0,0.44,5.0,2,156,3,0,1,0,1,1,2,41,123
0.16,3930.0,0.44,5.0,2,156,3,1,1,0,1,1,1,41,123
0.49,3930.0,0.44,5.0,2,156,3,1,1,0,1,1,1,41,123
0.79,3930.0,0.44,5.0,2,156,3,1,1,0,1,1,1,41,123
0.13,3930.0,0.44,5.0,2,156,3,1,1,0,1,1,3,41,123
6.95,706.0,1.23,4.0,1,155,3,1,1,0,1,0,0,41,119
14.02,706.0,1.23,4.0,1,155,3,1,1,0,1,1,4,41,119
22.52,706.0,1.23,4.0,1,155,3,1,1,0,1,1,4,41,119
16.23,706.0,1.23,4.0,1,155,3,0,1,0,1,1,2,41,119
20.27,706.0,1.23,4.0,1,155,3,0,1,0,1,1,2,41,119
7.75,706.0,1.23,4.0,1,155,3,1,1,0,1,1,1,41,119
18.99,706.0,1.23,4.0,1,155,3,1,1,0,1,1,1,41,119
27.99,706.0,1.23,4.0,1,155,3,1,1,0,1,1,1,41,119
13.04,706.0,1.23,4.0,1,155,3,1,1,0,1,1,3,41,119
0.11,2464.0,0.22,3.0,2,69,3,1,1,0,1,0,0,41,97
0.94,2464.0,0.22,3.0,2,69,3,1,1,0,1,1,4,41,97
1.43,2464.0,0.22,3.0,2,69,3,1,1,0,1,1,4,41,97
0.74,2464.0,0.22,3.0,2,69,3,0,1,0,1,1,2,41,97
1.52,2464.0,0.22,3.0,2,69,3,0,1,0,1,1,2,41,97
1.99,2464.0,0.22,3.0,2,69,3,1,1,0,1,1,1,41,97
0.91,2464.0,0.22,3.0,2,69,3,1,1,0,1,1,3,41,97
0.04,6695.0,0.2,3.0,4,228,3,1,1,0,1,0,0,41,135
0.06,6695.0,0.2,3.0,4,228,3,1,1,0,1,1,4,41,135
0.18,6695.0,0.2,3.0,4,228,3,1,1,0,1,1,4,41,135
0.14,6695.0,0.2,3.0,4,228,3,0,1,0,1,1,2,41,135
0.21,6695.0,0.2,3.0,4,228,3,0,1,0,1,1,2,41,135
0.35,6695.0,0.2,3.0,4,228,3,1,1,0,1,1,1,41,135
0.79,6695.0,0.2,3.0,4,228,3,1,1,0,1,1,1,41,135
0.06,6695.0,0.2,3.0,4,228,3,1,1,0,1,1,3,41,135
0.08,2611.0,0.2,2.0,2,104,3,1,1,0,1,0,0,41,120
0.12,2611.0,0.2,2.0,2,104,3,1,1,0,1,1,4,41,120
0.23,2611.0,0.2,2.0,2,104,3,1,1,0,1,1,4,41,120
0.23,2611.0,0.2,2.0,2,104,3,0,1,0,1,1,2,41,120
0.57,2611.0,0.2,2.0,2,104,3,0,1,0,1,1,2,41,120
0.49,2611.0,0.2,2.0,2,104,3,1,1,0,1,1,1,41,120
0.49,2611.0,0.2,2.0,2,104,3,1,1,0,1,1,1,41,120
0.11,2611.0,0.2,2.0,2,104,3,1,1,0,1,1,3,41,120
0.36,6380.0,0.12,6.0,1,162,3,1,1,0,1,0,0,41,120
0.85,6380.0,0.12,6.0,1,162,3,1,1,0,1,1,4,41,120
1.05,6380.0,0.12,6.0,1,162,3,1,1,0,1,1,4,41,120
0.95,6380.0,0.12,6.0,1,162,3,0,1,0,1,1,2,41,120
1.52,6380.0,0.12,6.0,1,162,3,0,1,0,1,1,2,41,120
0.5,6380.0,0.12,6.0,1,162,3,1,1,0,1,1,1,41,120
0.99,6380.0,0.12,6.0,1,162,3,1,1,0,1,1,1,41,120
1.99,6380.0,0.12,6.0,1,162,3,1,1,0,1,1,1,41,120
0.79,6380.0,0.12,6.0,1,162,3,1,1,0,1,1,3,41,120
0.04,4869.0,0.09,2.0,4,173,3,1,1,0,1,0,0,41,73
0.08,4869.0,0.09,2.0,4,173,3,1,1,0,1,1,4,41,73
0.23,4869.0,0.09,2.0,4,173,3,1,1,0,1,1,4,41,73
0.05,4869.0,0.09,2.0,4,173,3,1,1,0,1,1,1,41,73
0.35,4869.0,0.09,2.0,4,173,3,1,1,0,1,1,1,41,73
0.07,4869.0,0.09,2.0,4,173,3,1,1,0,1,1,3,41,73
0.02,11411.0,0.18,6.0,2,158,3,1,1,0,1,0,0,41,43
0.17,11411.0,0.18,6.0,2,158,3,1,1,0,1,1,4,41,43
0.25,11411.0,0.18,6.0,2,158,3,1,1,0,1,1,4,41,43
0.18,11411.0,0.18,6.0,2,158,3,0,1,0,1,1,2,41,43
0.45,11411.0,0.18,6.0,2,158,3,0,1,0,1,1,2,41,43
0.49,11411.0,0.18,6.0,2,158,3,1,1,0,1,1,1,41,43
0.49,11411.0,0.18,6.0,2,158,3,1,1,0,1,1,1,41,43
0.16,11411.0,0.18,6.0,2,158,3,1,1,0,1,1,3,41,43
0.04,499.0,0.82,5.0,4,158,3,1,1,0,1,0,0,41,150
0.17,499.0,0.82,5.0,4,158,3,1,1,0,1,1,4,41,150
0.99,499.0,0.82,5.0,4,158,3,1,1,0,1,1,4,41,150
0.4,499.0,0.82,5.0,4,158,3,0,1,0,1,1,2,41,150
2.64,499.0,0.82,5.0,4,158,3,0,1,0,1,1,2,41,150
0.04,499.0,0.82,5.0,4,158,3,1,1,0,1,1,1,41,150
0.38,499.0,0.82,5.0,4,158,3,1,1,0,1,1,1,41,150
0.39,499.0,0.82,5.0,4,158,3,1,1,0,1,1,1,41,150
1.49,499.0,0.82,5.0,4,158,3,1,1,0,1,1,1,41,150
0.16,499.0,0.82,5.0,4,158,3,1,1,0,1,1,3,41,150
0.04,6681.0,0.43,5.0,4,79,3,1,1,0,1,0,0,41,9
0.07,6681.0,0.43,5.0,4,79,3,1,1,0,1,1,4,41,9
0.21,6681.0,0.43,5.0,4,79,3,1,1,0,1,1,4,41,9
0.12,6681.0,0.43,5.0,4,79,3,0,1,0,1,1,2,41,9
0.37,6681.0,0.43,5.0,4,79,3,0,1,0,1,1,2,41,9
0.35,6681.0,0.43,5.0,4,79,3,1,1,0,1,1,1,41,9
0.49,6681.0,0.43,5.0,4,79,3,1,1,0,1,1,1,41,9
0.07,6681.0,0.43,5.0,4,79,3,1,1,0,1,1,3,41,9
0.08,2392.0,1.34,4.0,2,185,3,1,1,0,1,0,0,41,140
0.28,2392.0,1.34,4.0,2,185,3,1,1,0,1,1,4,41,140
0.42,2392.0,1.34,4.0,2,185,3,1,1,0,1,1,4,41,140
0.36,2392.0,1.34,4.0,2,185,3,0,1,0,1,1,2,41,140
1.26,2392.0,1.34,4.0,2,185,3,0,1,0,1,1,2,41,140
0.06,2392.0,1.34,4.0,2,185,3,1,1,0,1,1,1,41,140
0.49,2392.0,1.34,4.0,2,185,3,1,1,0,1,1,1,41,140
0.25,2392.0,1.34,4.0,2,185,3,1,1,0,1,1,3,41,140
0.02,13107.0,0.19,3.0,2,182,3,1,1,0,1,0,0,41,22
0.15,13107.0,0.19,3.0,2,182,3,1,1,0,1,1,4,41,22
0.15,13107.0,0.19,3.0,2,182,3,1,1,0,1,1,4,41,22
0.16,13107.0,0.19,3.0,2,182,3,0,1,0,1,1,2,41,22
0.36,13107.0,0.19,3.0,2,182,3,0,1,0,1,1,2,41,22
0.49,13107.0,0.19,3.0,2,182,3,1,1,0,1,1,1,41,22
0.49,13107.0,0.19,3.0,2,182,3,1,1,0,1,1,1,41,22
0.15,13107.0,0.19,3.0,2,182,3,1,1,0,1,1,3,41,22
0.28,1859.0,0.3,5.0,1,46,3,1,1,0,1,0,0,41,8
4.54,1859.0,0.3,5.0,1,46,3,1,1,0,1,1,4,41,8
5.11,1859.0,0.3,5.0,1,46,3,1,1,0,1,1,4,41,8
3.64,1859.0,0.3,5.0,1,46,3,0,1,0,1,1,2,41,8
3.92,1859.0,0.3,5.0,1,46,3,0,1,0,1,1,2,41,8
2.5,1859.0,0.3,5.0,1,46,3,1,1,0,1,1,1,41,8
5.99,1859.0,0.3,5.0,1,46,3,1,1,0,1,1,1,41,8
6.99,1859.0,0.3,5.0,1,46,3,1,1,0,1,1,1,41,8
4.19,1859.0,0.3,5.0,1,46,3,1,1,0,1,1,3,41,8
0.02,2482.0,0.26,6.0,2,134,3,1,1,0,1,0,0,41,216
0.8,2482.0,0.26,6.0,2,134,3,1,1,0,1,1,4,41,216
0.39,2482.0,0.26,6.0,2,134,3,1,1,0,1,1,4,41,216
